res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore 
2,17,24,21,03,2009,2,0,15,13,6,8,3,4,14,10,2,4,0,2
0,24,17,21,03,2009,0,2,13,15,8,6,4,3,10,14,4,2,2,0
0,26,1,21,03,2009,1,3,11,15,8,10,8,4,12,12,0,1,0,0
2,1,26,21,03,2009,3,1,15,11,10,8,4,8,12,12,1,0,0,0
2,30,16,21,03,2009,2,1,16,5,11,2,7,4,19,8,2,1,0,0
0,16,30,21,03,2009,1,2,5,16,2,11,4,7,8,19,1,2,0,0
2,36,25,21,03,2009,1,0,10,17,4,8,5,4,18,13,4,1,0,0
0,25,36,21,03,2009,0,1,17,10,8,4,4,5,13,18,1,4,0,0
2,39,12,21,03,2009,1,0,8,15,4,9,8,7,14,8,2,2,0,0
0,12,39,21,03,2009,0,1,15,8,9,4,7,8,8,14,2,2,0,0
1,41,7,21,03,2009,1,1,11,14,4,11,8,4,10,12,2,1,0,0
1,7,41,21,03,2009,1,1,14,11,11,4,4,8,12,10,1,2,0,0
2,22,2,22,03,2009,5,0,14,6,7,4,4,6,10,13,1,3,0,1
0,2,22,22,03,2009,0,5,6,14,4,7,6,4,13,10,3,1,1,0
2,23,37,22,03,2009,1,0,18,6,10,5,7,7,16,12,3,6,0,1
0,37,23,22,03,2009,0,1,6,18,5,10,7,7,12,16,6,3,1,0
2,43,18,22,03,2009,1,0,16,8,6,2,5,4,14,13,1,3,0,0
0,18,43,22,03,2009,0,1,8,16,2,6,4,5,13,14,3,1,0,0
2,1,23,04,04,2009,2,0,17,9,9,4,7,2,11,9,1,3,0,0
0,23,1,04,04,2009,0,2,9,17,4,9,2,7,9,11,3,1,0,0
2,5,39,04,04,2009,2,1,11,9,6,3,4,7,13,9,1,1,0,1
0,39,5,04,04,2009,1,2,9,11,3,6,7,4,9,13,1,1,1,0
2,7,25,04,04,2009,4,1,16,19,9,4,7,5,20,14,2,1,0,0
0,25,7,04,04,2009,1,4,19,16,4,9,5,7,14,20,1,2,0,0
0,17,22,04,04,2009,0,1,3,19,1,10,3,6,8,10,2,2,0,0
2,22,17,04,04,2009,1,0,19,3,10,1,6,3,10,8,2,2,0,0
1,18,30,04,04,2009,0,0,9,7,1,2,1,4,13,14,0,2,0,1
1,30,18,04,04,2009,0,0,7,9,2,1,4,1,14,13,2,0,1,0
0,26,12,04,04,2009,0,2,6,16,4,10,4,6,7,17,0,2,0,0
2,12,26,04,04,2009,2,0,16,6,10,4,6,4,17,7,2,0,0,0
0,41,36,04,04,2009,0,2,12,9,9,6,6,3,10,10,2,1,0,0
2,36,41,04,04,2009,2,0,9,12,6,9,3,6,10,10,1,2,0,0
2,42,37,04,04,2009,2,0,16,14,11,9,11,8,10,7,1,1,0,0
0,37,42,04,04,2009,0,2,14,16,9,11,8,11,7,10,1,1,0,0
2,16,43,05,04,2009,4,0,14,14,10,8,1,4,17,11,0,3,0,0
0,43,16,05,04,2009,0,4,14,14,8,10,4,1,11,17,3,0,0,0
2,24,2,05,04,2009,3,2,14,8,9,8,8,4,11,15,1,2,0,0
0,2,24,05,04,2009,2,3,8,14,8,9,4,8,15,11,2,1,0,0
2,12,7,11,04,2009,4,3,20,14,9,6,8,4,11,17,0,0,0,0
0,7,12,11,04,2009,3,4,14,20,6,9,4,8,17,11,0,0,0,0
2,22,5,11,04,2009,4,0,22,7,12,5,7,2,6,13,2,1,0,0
0,5,22,11,04,2009,0,4,7,22,5,12,2,7,13,6,1,2,0,0
2,25,18,11,04,2009,3,1,15,12,9,6,3,3,15,16,3,3,0,0
0,18,25,11,04,2009,1,3,12,15,6,9,3,3,16,15,3,3,0,0
1,30,41,11,04,2009,2,2,14,12,4,7,4,2,16,10,3,1,0,0
1,41,30,11,04,2009,2,2,12,14,7,4,2,4,10,16,1,3,0,0
1,36,26,11,04,2009,1,1,17,8,6,2,8,4,14,11,4,2,0,0
1,26,36,11,04,2009,1,1,8,17,2,6,4,8,11,14,2,4,0,0
0,37,24,11,04,2009,1,2,12,18,7,8,5,4,6,3,1,2,0,0
2,24,37,11,04,2009,2,1,18,12,8,7,4,5,3,6,2,1,0,0
2,39,42,11,04,2009,1,0,14,8,9,6,10,1,9,12,1,4,0,0
0,42,39,11,04,2009,0,1,8,14,6,9,1,10,12,9,4,1,0,0
0,43,1,11,04,2009,1,4,11,15,5,8,6,5,15,16,3,3,0,0
2,1,43,11,04,2009,4,1,15,11,8,5,5,6,16,15,3,3,0,0
1,2,16,12,04,2009,3,3,15,10,8,6,11,7,9,15,0,2,0,0
1,16,2,12,04,2009,3,3,10,15,6,8,7,11,15,9,2,0,0,0
0,23,17,12,04,2009,1,3,13,15,5,11,8,3,9,8,0,1,0,0
2,17,23,12,04,2009,3,1,15,13,11,5,3,8,8,9,1,0,0,0
1,2,42,18,04,2009,1,1,17,18,7,9,12,11,9,10,2,3,0,0
1,42,2,18,04,2009,1,1,18,17,9,7,11,12,10,9,3,2,0,0
1,25,17,18,04,2009,0,0,18,11,14,6,9,1,10,14,3,1,0,0
1,17,25,18,04,2009,0,0,11,18,6,14,1,9,14,10,1,3,0,0
2,30,7,18,04,2009,1,0,20,5,10,1,6,5,11,14,2,4,0,0
0,7,30,18,04,2009,0,1,5,20,1,10,5,6,14,11,4,2,0,0
2,36,5,18,04,2009,1,0,6,3,2,1,4,6,11,4,3,1,0,0
0,5,36,18,04,2009,0,1,3,6,1,2,6,4,4,11,1,3,0,0
2,37,18,18,04,2009,1,0,8,13,4,3,6,6,11,23,2,3,0,0
0,18,37,18,04,2009,0,1,13,8,3,4,6,6,23,11,3,2,0,0
2,23,41,19,04,2009,4,2,18,26,11,17,3,9,18,14,1,2,0,0
0,41,23,19,04,2009,2,4,26,18,17,11,9,3,14,18,2,1,0,0
2,39,26,19,04,2009,1,0,22,8,18,3,4,7,13,15,1,2,0,0
0,26,39,19,04,2009,0,1,8,22,3,18,7,4,15,13,2,1,0,0
1,22,1,21,04,2009,4,4,22,8,15,4,12,0,10,12,0,1,0,0
1,1,22,21,04,2009,4,4,8,22,4,15,0,12,12,10,1,0,0,0
1,12,16,22,04,2009,0,0,18,14,6,5,4,6,9,10,0,1,0,0
1,16,12,22,04,2009,0,0,14,18,5,6,6,4,10,9,1,0,0,0
2,24,30,22,04,2009,2,0,20,5,14,1,6,2,10,8,1,0,0,0
0,30,24,22,04,2009,0,2,5,20,1,14,2,6,8,10,0,1,0,0
1,7,2,25,04,2009,1,1,9,14,6,6,4,5,12,9,0,1,0,0
1,2,7,25,04,2009,1,1,14,9,6,6,5,4,9,12,1,0,0,0
0,16,23,25,04,2009,1,2,12,16,4,10,5,3,12,14,1,3,0,0
2,23,16,25,04,2009,2,1,16,12,10,4,3,5,14,12,3,1,0,0
2,17,36,25,04,2009,1,0,10,9,7,2,5,7,8,11,1,2,0,0
0,36,17,25,04,2009,0,1,9,10,2,7,7,5,11,8,2,1,0,0
0,18,22,25,04,2009,1,3,7,21,5,8,3,8,15,14,3,1,1,0
2,22,18,25,04,2009,3,1,21,7,8,5,8,3,14,15,1,3,0,1
2,24,39,25,04,2009,5,2,21,6,14,4,6,2,14,10,3,3,0,0
0,39,24,25,04,2009,2,5,6,21,4,14,2,6,10,14,3,3,0,0
2,41,37,25,04,2009,3,0,15,9,9,5,6,3,9,14,0,1,0,0
0,37,41,25,04,2009,0,3,9,15,5,9,3,6,14,9,1,0,0,0
0,42,12,25,04,2009,0,1,8,20,6,8,3,5,9,11,1,0,0,0
2,12,42,25,04,2009,1,0,20,8,8,6,5,3,11,9,0,1,0,0
2,1,25,26,04,2009,2,0,15,5,11,4,8,1,8,13,0,0,0,0
0,25,1,26,04,2009,0,2,5,15,4,11,1,8,13,8,0,0,0,0
2,5,43,26,04,2009,2,0,14,17,8,8,3,9,11,11,0,0,0,0
0,43,5,26,04,2009,0,2,17,14,8,8,9,3,11,11,0,0,0,0
1,26,30,27,04,2009,0,0,13,15,8,7,7,10,13,8,2,2,0,0
1,30,26,27,04,2009,0,0,15,13,7,8,10,7,8,13,2,2,0,0
2,12,17,02,05,2009,3,1,13,8,5,3,5,4,6,7,0,1,0,0
0,17,12,02,05,2009,1,3,8,13,3,5,4,5,7,6,1,0,0,0
2,23,5,02,05,2009,3,1,9,16,7,9,7,6,10,14,2,3,0,0
0,5,23,02,05,2009,1,3,16,9,9,7,6,7,14,10,3,2,0,0
0,25,24,02,05,2009,0,2,11,13,5,4,3,3,7,7,1,1,0,0
2,24,25,02,05,2009,2,0,13,11,4,5,3,3,7,7,1,1,0,0
0,30,1,02,05,2009,0,3,12,15,4,9,5,11,9,10,3,1,1,0
2,1,30,02,05,2009,3,0,15,12,9,4,11,5,10,9,1,3,0,1
0,36,42,02,05,2009,0,1,13,7,7,3,7,0,8,9,3,2,0,0
2,42,36,02,05,2009,1,0,7,13,3,7,0,7,9,8,2,3,0,0
2,39,41,02,05,2009,1,0,16,10,9,7,9,7,6,7,1,1,0,0
0,41,39,02,05,2009,0,1,10,16,7,9,7,9,7,6,1,1,0,0
1,43,7,02,05,2009,0,0,16,10,7,2,9,6,14,10,2,3,0,0
1,7,43,02,05,2009,0,0,10,16,2,7,6,9,10,14,3,2,0,0
2,22,26,03,05,2009,3,0,25,3,11,3,7,1,6,8,0,2,0,1
0,26,22,03,05,2009,0,3,3,25,3,11,1,7,8,6,2,0,1,0
0,37,16,03,05,2009,0,2,8,10,3,8,9,3,15,12,3,4,0,0
2,16,37,03,05,2009,2,0,10,8,8,3,3,9,12,15,4,3,0,0
2,2,18,04,05,2009,1,0,12,9,8,5,13,7,13,10,0,2,0,0
0,18,2,04,05,2009,0,1,9,12,5,8,7,13,10,13,2,0,0,0
2,5,30,09,05,2009,2,0,8,7,6,4,4,3,20,12,2,1,0,0
0,30,5,09,05,2009,0,2,7,8,4,6,3,4,12,20,1,2,0,0
1,7,37,09,05,2009,0,0,8,15,4,4,10,3,12,3,2,0,0,0
1,37,7,09,05,2009,0,0,15,8,4,4,3,10,3,12,0,2,0,0
1,16,39,09,05,2009,0,0,13,4,5,2,4,5,16,10,2,3,0,0
1,39,16,09,05,2009,0,0,4,13,2,5,5,4,10,16,3,2,0,0
2,17,2,09,05,2009,3,1,15,7,11,2,7,5,10,9,1,0,0,0
0,2,17,09,05,2009,1,3,7,15,2,11,5,7,9,10,0,1,0,0
0,18,36,09,05,2009,1,2,14,10,5,2,5,3,12,15,0,1,0,0
2,36,18,09,05,2009,2,1,10,14,2,5,3,5,15,12,1,0,0,0
2,41,43,09,05,2009,3,1,12,11,10,4,5,3,12,8,2,0,0,0
0,43,41,09,05,2009,1,3,11,12,4,10,3,5,8,12,0,2,0,0
0,42,22,09,05,2009,0,3,8,16,3,9,2,4,10,17,3,2,0,0
2,22,42,09,05,2009,3,0,16,8,9,3,4,2,17,10,2,3,0,0
0,1,12,10,05,2009,1,4,15,16,7,8,6,2,19,12,1,0,0,0
2,12,1,10,05,2009,4,1,16,15,8,7,2,6,12,19,0,1,0,0
2,24,23,10,05,2009,2,0,15,11,7,5,8,7,11,12,1,1,0,0
0,23,24,10,05,2009,0,2,11,15,5,7,7,8,12,11,1,1,0,0
2,26,25,11,05,2009,3,1,19,11,9,5,11,1,7,15,3,1,0,0
0,25,26,11,05,2009,1,3,11,19,5,9,1,11,15,7,1,3,0,0
0,43,24,13,05,2009,1,2,13,18,5,9,5,4,11,2,0,0,0,0
2,24,43,13,05,2009,2,1,18,13,9,5,4,5,2,11,0,0,0,0
1,7,18,16,05,2009,1,1,16,20,9,12,5,7,11,9,1,2,0,0
1,18,7,16,05,2009,1,1,20,16,12,9,7,5,9,11,2,1,0,0
2,16,42,16,05,2009,3,1,18,8,9,3,6,3,15,14,1,2,0,1
0,42,16,16,05,2009,1,3,8,18,3,9,3,6,14,15,2,1,1,0
1,24,1,16,05,2009,0,0,11,14,5,11,2,6,13,14,0,5,0,0
1,1,24,16,05,2009,0,0,14,11,11,5,6,2,14,13,5,0,0,0
1,25,2,16,05,2009,1,1,10,8,6,6,6,8,11,16,0,2,0,0
1,2,25,16,05,2009,1,1,8,10,6,6,8,6,16,11,2,0,0,0
0,26,17,16,05,2009,0,1,12,12,6,5,6,2,7,17,0,3,1,0
2,17,26,16,05,2009,1,0,12,12,5,6,2,6,17,7,3,0,0,1
2,36,43,16,05,2009,2,0,13,8,8,3,6,3,8,11,0,0,0,0
0,43,36,16,05,2009,0,2,8,13,3,8,3,6,11,8,0,0,0,0
2,39,23,16,05,2009,2,1,11,9,4,3,4,7,5,7,0,1,0,0
0,23,39,16,05,2009,1,2,9,11,3,4,7,4,7,5,1,0,0,0
2,12,5,17,05,2009,2,0,21,8,12,5,1,4,6,6,1,2,0,0
0,5,12,17,05,2009,0,2,8,21,5,12,4,1,6,6,2,1,0,0
0,41,22,17,05,2009,0,2,12,16,7,10,11,5,13,4,2,0,0,0
2,22,41,17,05,2009,2,0,16,12,10,7,5,11,4,13,0,2,0,0
2,30,37,18,05,2009,3,1,9,20,4,9,5,6,11,6,1,0,0,0
0,37,30,18,05,2009,1,3,20,9,9,4,6,5,6,11,0,1,0,0
2,1,36,24,05,2009,4,1,24,3,11,1,6,0,9,11,1,0,0,0
0,36,1,24,05,2009,1,4,3,24,1,11,0,6,11,9,0,1,0,0
2,2,26,24,05,2009,1,0,15,8,5,3,5,3,8,10,0,2,0,1
0,26,2,24,05,2009,0,1,8,15,3,5,3,5,10,8,2,0,1,0
1,5,41,24,05,2009,0,0,10,13,5,5,4,9,14,11,0,1,1,0
1,41,5,24,05,2009,0,0,13,10,5,5,9,4,11,14,1,0,0,1
0,17,16,24,05,2009,0,2,10,13,4,10,2,2,15,10,0,0,0,0
2,16,17,24,05,2009,2,0,13,10,10,4,2,2,10,15,0,0,0,0
0,18,24,24,05,2009,0,1,12,12,8,5,8,3,17,11,2,1,0,0
2,24,18,24,05,2009,1,0,12,12,5,8,3,8,11,17,1,2,0,0
2,22,39,24,05,2009,3,1,20,8,9,4,9,2,14,4,0,1,0,0
0,39,22,24,05,2009,1,3,8,20,4,9,2,9,4,14,1,0,0,0
2,23,7,24,05,2009,1,0,20,8,12,4,15,9,8,10,0,0,0,0
0,7,23,24,05,2009,0,1,8,20,4,12,9,15,10,8,0,0,0,0
0,37,12,24,05,2009,2,3,8,14,7,9,6,7,8,7,1,1,0,0
2,12,37,24,05,2009,3,2,14,8,9,7,7,6,7,8,1,1,0,0
2,42,25,24,05,2009,2,1,14,17,8,6,4,5,14,10,0,1,0,0
0,25,42,24,05,2009,1,2,17,14,6,8,5,4,10,14,1,0,0,0
2,43,30,24,05,2009,1,0,19,9,10,3,8,2,8,21,0,4,0,0
0,30,43,24,05,2009,0,1,9,19,3,10,2,8,21,8,4,0,0,0
res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
0,2,43,15,08,2009,0,2,11,14,5,7,4,6,15,14,2,2,0,0
2,43,2,15,08,2009,2,0,14,11,7,5,6,4,14,15,2,2,0,0
0,5,23,15,08,2009,0,2,17,8,9,5,5,4,12,9,2,1,0,0
2,23,5,15,08,2009,2,0,8,17,5,9,4,5,9,12,1,2,0,0
0,7,37,15,08,2009,0,1,11,20,3,13,4,7,16,10,2,1,0,0
2,37,7,15,08,2009,1,0,20,11,13,3,7,4,10,16,1,2,0,0
2,12,18,15,08,2009,2,1,26,7,12,3,12,4,13,15,1,2,0,0
0,18,12,15,08,2009,1,2,7,26,3,12,4,12,15,13,2,1,0,0
0,16,1,15,08,2009,1,6,8,15,5,9,4,9,11,13,0,0,0,0
2,1,16,15,08,2009,6,1,15,8,9,5,9,4,13,11,0,0,0,0
0,30,17,15,08,2009,0,1,16,9,4,3,6,4,11,18,3,2,0,0
2,17,30,15,08,2009,1,0,9,16,3,4,4,6,18,11,2,3,0,0
2,36,9,15,08,2009,2,0,12,9,5,5,3,6,15,10,2,2,0,0
0,9,36,15,08,2009,0,2,9,12,5,5,6,3,10,15,2,2,0,0
0,45,42,15,08,2009,0,2,19,16,11,13,8,6,9,5,0,0,0,0
2,42,45,15,08,2009,2,0,16,19,13,11,6,8,5,9,0,0,0,0
2,24,4,16,08,2009,1,0,26,6,17,4,13,2,13,7,1,1,0,0
0,4,24,16,08,2009,0,1,6,26,4,17,2,13,7,13,1,1,0,0
2,39,22,16,08,2009,2,1,17,6,11,3,6,5,14,16,3,3,0,0
0,22,39,16,08,2009,1,2,6,17,3,11,5,6,16,14,3,3,0,0
0,37,12,18,08,2009,1,3,4,20,3,9,1,14,14,10,2,2,0,0
2,12,37,18,08,2009,3,1,20,4,9,3,14,1,10,14,2,2,0,0
0,43,45,18,08,2009,0,1,18,9,5,3,4,4,8,21,0,3,0,0
2,45,43,18,08,2009,1,0,9,18,3,5,4,4,21,8,3,0,0,0
2,4,30,19,08,2009,1,0,9,9,5,4,4,5,11,20,0,5,0,0
0,30,4,19,08,2009,0,1,9,9,4,5,5,4,20,11,5,0,0,0
2,9,24,19,08,2009,1,0,8,18,2,9,1,12,8,12,2,1,0,0
0,24,9,19,08,2009,0,1,18,8,9,2,12,1,12,8,1,2,0,0
0,18,39,19,08,2009,1,5,9,18,7,12,6,5,23,13,3,2,0,0
2,39,18,19,08,2009,5,1,18,9,12,7,5,6,13,23,2,3,0,0
2,22,36,19,08,2009,4,0,18,6,13,3,11,5,10,9,0,1,0,0
0,36,22,19,08,2009,0,4,6,18,3,13,5,11,9,10,1,0,0,0
2,1,30,22,08,2009,4,1,19,9,16,4,8,4,9,10,1,0,0,0
0,30,1,22,08,2009,1,4,9,19,4,16,4,8,10,9,0,1,0,0
1,4,36,22,08,2009,0,0,8,13,6,3,3,3,8,13,0,3,0,0
1,36,4,22,08,2009,0,0,13,8,3,6,3,3,13,8,3,0,0,0
2,18,7,22,08,2009,1,0,12,20,5,10,4,12,19,19,3,2,0,0
0,7,18,22,08,2009,0,1,20,12,10,5,12,4,19,19,2,3,0,0
2,23,45,22,08,2009,1,0,16,10,11,2,5,6,7,11,0,1,0,0
0,45,23,22,08,2009,0,1,10,16,2,11,6,5,11,7,1,0,0,0
2,37,5,22,08,2009,2,1,8,18,5,5,0,10,12,14,2,1,0,0
0,5,37,22,08,2009,1,2,18,8,5,5,10,0,14,12,1,2,0,0
0,43,24,22,08,2009,0,5,16,16,7,13,3,5,11,8,2,2,0,0
2,24,43,22,08,2009,5,0,16,16,13,7,5,3,8,11,2,2,0,0
2,9,16,23,08,2009,1,0,8,17,4,11,3,7,11,13,1,0,0,0
0,16,9,23,08,2009,0,1,17,8,11,4,7,3,13,11,0,1,0,0
0,17,12,23,08,2009,0,2,4,12,1,4,4,7,11,10,0,0,0,0
2,12,17,23,08,2009,2,0,12,4,4,1,7,4,10,11,0,0,0,0
0,42,39,23,08,2009,1,2,17,17,8,10,4,8,13,11,2,1,0,0
2,39,42,23,08,2009,2,1,17,17,10,8,8,4,11,13,1,2,0,0
0,22,2,24,08,2009,1,3,21,7,12,4,10,4,15,11,3,2,0,0
2,2,22,24,08,2009,3,1,7,21,4,12,4,10,11,15,2,3,0,0
1,5,42,29,08,2009,0,0,19,11,9,5,5,2,13,18,1,3,0,0
1,42,5,29,08,2009,0,0,11,19,5,9,2,5,18,13,3,1,0,0
0,7,22,29,08,2009,2,3,8,26,5,14,5,11,14,7,3,1,1,0
2,22,7,29,08,2009,3,2,26,8,14,5,11,5,7,14,1,3,0,1
2,12,9,29,08,2009,3,0,27,3,17,0,10,1,7,5,0,1,0,0
0,9,12,29,08,2009,0,3,3,27,0,17,1,10,5,7,1,0,0,0
2,24,1,29,08,2009,2,1,10,9,4,3,6,5,21,15,3,6,0,0
0,1,24,29,08,2009,1,2,9,10,3,4,5,6,15,21,6,3,0,0
2,36,37,29,08,2009,1,0,13,9,7,6,10,10,9,8,0,2,0,0
0,37,36,29,08,2009,0,1,9,13,6,7,10,10,8,9,2,0,0,0
2,39,4,29,08,2009,2,1,20,11,14,6,7,3,12,10,2,2,0,0
0,4,39,29,08,2009,1,2,11,20,6,14,3,7,10,12,2,2,0,0
1,45,18,29,08,2009,1,1,24,5,17,4,8,2,11,15,0,2,0,0
1,18,45,29,08,2009,1,1,5,24,4,17,2,8,15,11,2,0,0,0
2,2,17,30,08,2009,2,0,9,6,4,3,9,4,9,9,1,2,0,0
0,17,2,30,08,2009,0,2,6,9,3,4,4,9,9,9,2,1,0,0
2,16,43,30,08,2009,2,1,26,12,14,7,12,5,11,24,1,5,0,0
0,43,16,30,08,2009,1,2,12,26,7,14,5,12,24,11,5,1,0,0
0,30,23,30,08,2009,0,1,11,12,6,8,3,11,12,7,2,1,0,0
2,23,30,30,08,2009,1,0,12,11,8,6,11,3,7,12,1,2,0,0
2,5,45,12,09,2009,3,1,13,9,10,5,10,6,13,16,1,2,0,0
0,45,5,12,09,2009,1,3,9,13,5,10,6,10,16,13,2,1,0,0
2,22,9,12,09,2009,4,0,27,6,16,3,7,5,8,10,0,2,0,0
0,9,22,12,09,2009,0,4,6,27,3,16,5,7,10,8,2,0,0,0
2,23,1,12,09,2009,4,2,10,19,6,9,3,12,13,12,3,2,0,0
0,1,23,12,09,2009,2,4,19,10,9,6,12,3,12,13,2,3,0,0
0,30,7,12,09,2009,2,3,21,14,11,6,7,5,17,17,2,0,0,0
2,7,30,12,09,2009,3,2,14,21,6,11,5,7,17,17,0,2,0,0
0,36,12,12,09,2009,1,2,4,18,2,10,4,14,13,11,3,3,0,0
2,12,36,12,09,2009,2,1,18,4,10,2,14,4,11,13,3,3,0,0
2,37,18,12,09,2009,4,1,7,6,4,5,7,8,18,15,2,2,0,0
0,18,37,12,09,2009,1,4,6,7,5,4,8,7,15,18,2,2,0,0
0,39,24,12,09,2009,1,3,11,17,7,13,3,9,16,13,3,2,0,1
2,24,39,12,09,2009,3,1,17,11,13,7,9,3,13,16,2,3,1,0
2,43,42,12,09,2009,1,0,12,12,6,5,6,7,13,11,2,1,0,0
0,42,43,12,09,2009,0,1,12,12,5,6,7,6,11,13,1,2,0,0
0,4,2,13,09,2009,0,1,11,12,7,5,7,1,10,20,1,2,0,0
2,2,4,13,09,2009,1,0,12,11,5,7,1,7,20,10,2,1,0,0
2,17,16,13,09,2009,2,1,14,6,8,6,5,3,6,10,1,0,0,0
0,16,17,13,09,2009,1,2,6,14,6,8,3,5,10,6,0,1,0,0
2,1,43,19,09,2009,4,0,23,8,11,5,6,4,6,18,2,2,0,0
0,43,1,19,09,2009,0,4,8,23,5,11,4,6,18,6,2,2,0,0
2,2,30,19,09,2009,2,0,7,17,5,12,7,5,17,12,2,0,0,0
0,30,2,19,09,2009,0,2,17,7,12,5,5,7,12,17,0,2,0,0
1,7,36,19,09,2009,1,1,11,10,5,6,4,6,6,11,2,2,0,0
1,36,7,19,09,2009,1,1,10,11,6,5,6,4,11,6,2,2,0,0
2,9,37,19,09,2009,3,1,10,8,3,5,4,4,4,15,0,3,0,0
0,37,9,19,09,2009,1,3,8,10,5,3,4,4,15,4,3,0,0,0
0,18,4,19,09,2009,0,1,16,14,11,9,10,8,15,13,0,2,0,0
2,4,18,19,09,2009,1,0,14,16,9,11,8,10,13,15,2,0,0,0
0,42,22,19,09,2009,2,3,8,19,5,15,4,4,13,17,3,3,0,0
2,22,42,19,09,2009,3,2,19,8,15,5,4,4,17,13,3,3,0,0
2,12,39,20,09,2009,3,0,25,9,15,4,11,3,7,9,0,2,0,0
0,39,12,20,09,2009,0,3,9,25,4,15,3,11,9,7,2,0,0,0
2,16,5,20,09,2009,3,0,18,7,11,4,6,2,15,18,1,2,0,0
0,5,16,20,09,2009,0,3,7,18,4,11,2,6,18,15,2,1,0,0
2,24,23,20,09,2009,4,3,21,10,11,6,11,1,15,14,2,2,0,0
0,23,24,20,09,2009,3,4,10,21,6,11,1,11,14,15,2,2,0,0
2,45,17,20,09,2009,2,1,12,3,4,1,3,3,14,11,1,1,0,0
0,17,45,20,09,2009,1,2,3,12,1,4,3,3,11,14,1,1,0,0
0,4,7,26,09,2009,1,2,12,10,6,4,8,4,9,17,2,1,0,0
2,7,4,26,09,2009,2,1,10,12,4,6,4,8,17,9,1,2,0,0
2,5,2,26,09,2009,2,1,15,10,7,5,6,5,14,11,2,3,1,0
0,2,5,26,09,2009,1,2,10,15,5,7,5,6,11,14,3,2,0,1
0,17,1,26,09,2009,0,1,18,14,12,4,4,6,14,11,4,0,0,0
2,1,17,26,09,2009,1,0,14,18,4,12,6,4,11,14,0,4,0,0
2,22,18,26,09,2009,6,1,22,7,14,3,13,2,10,3,1,4,0,0
0,18,22,26,09,2009,1,6,7,22,3,14,2,13,3,10,4,1,0,0
0,30,16,26,09,2009,0,1,16,12,12,8,5,6,14,17,0,3,0,0
2,16,30,26,09,2009,1,0,12,16,8,12,6,5,17,14,3,0,0,0
0,36,24,26,09,2009,0,2,2,13,1,7,2,7,9,8,1,1,0,0
2,24,36,26,09,2009,2,0,13,2,7,1,7,2,8,9,1,1,0,0
2,39,9,26,09,2009,5,0,18,10,12,7,2,7,10,14,1,1,0,0
0,9,39,26,09,2009,0,5,10,18,7,12,7,2,14,10,1,1,0,0
2,43,12,26,09,2009,3,1,15,14,9,8,4,7,11,11,1,2,0,1
0,12,43,26,09,2009,1,3,14,15,8,9,7,4,11,11,2,1,1,0
2,37,45,27,09,2009,5,2,10,15,8,11,7,8,18,11,1,3,0,0
0,45,37,27,09,2009,2,5,15,10,11,8,8,7,11,18,3,1,0,0
2,23,42,28,09,2009,3,1,20,12,12,8,11,5,18,14,1,1,0,0
0,42,23,28,09,2009,1,3,12,20,8,12,5,11,14,18,1,1,0,0
1,7,39,03,10,2009,2,2,12,17,9,9,5,6,15,16,2,1,0,0
1,39,7,03,10,2009,2,2,17,12,9,9,6,5,16,15,1,2,0,0
2,9,4,03,10,2009,2,1,15,10,13,6,8,4,17,11,0,3,0,0
0,4,9,03,10,2009,1,2,10,15,6,13,4,8,11,17,3,0,0,0
2,18,43,03,10,2009,2,1,11,13,6,5,4,2,14,8,0,2,0,0
0,43,18,03,10,2009,1,2,13,11,5,6,2,4,8,14,2,0,0,0
1,24,37,03,10,2009,2,2,17,4,9,3,14,1,11,15,2,3,0,1
1,37,24,03,10,2009,2,2,4,17,3,9,1,14,15,11,3,2,1,0
0,45,30,03,10,2009,0,1,11,12,5,8,8,6,8,12,1,2,0,0
2,30,45,03,10,2009,1,0,12,11,8,5,6,8,12,8,2,1,0,0
2,1,5,04,10,2009,6,2,24,7,18,7,8,1,9,10,1,1,0,0
0,5,1,04,10,2009,2,6,7,24,7,18,1,8,10,9,1,1,0,0
2,12,22,04,10,2009,2,0,12,12,8,3,5,8,14,17,1,1,0,0
0,22,12,04,10,2009,0,2,12,12,3,8,8,5,17,14,1,1,0,0
1,16,36,04,10,2009,1,1,24,8,17,6,11,4,5,15,1,3,0,0
1,36,16,04,10,2009,1,1,8,24,6,17,4,11,15,5,3,1,0,0
1,42,17,04,10,2009,2,2,20,10,10,6,8,4,12,9,3,2,0,1
1,17,42,04,10,2009,2,2,10,20,6,10,4,8,9,12,2,3,1,0
1,2,23,05,10,2009,1,1,12,9,6,7,6,6,10,8,1,2,0,0
1,23,2,05,10,2009,1,1,9,12,7,6,6,6,8,10,2,1,0,0
2,1,4,17,10,2009,3,1,20,3,12,2,7,3,8,16,1,2,0,0
0,4,1,17,10,2009,1,3,3,20,2,12,3,7,16,8,2,1,0,0
2,2,12,17,10,2009,2,1,7,21,5,13,6,9,19,13,2,1,0,0
0,12,2,17,10,2009,1,2,21,7,13,5,9,6,13,19,1,2,0,0
1,16,45,17,10,2009,1,1,13,12,5,6,6,5,6,15,1,3,0,1
1,45,16,17,10,2009,1,1,12,13,6,5,5,6,15,6,3,1,1,0
