res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
2,16,38,24,03,2012,2,0,15,10,8,3,3,3,10,10,2,1,0,0
0,41,26,25,03,2012,1,3,14,10,6,7,10,4,10,4,0,1,0,0
2,26,41,25,03,2012,3,1,10,14,7,6,4,10,4,10,1,0,0,0
2,24,17,26,03,2012,1,0,19,5,16,4,7,1,17,6,1,0,0,0
0,17,24,26,03,2012,0,1,5,19,4,16,1,7,6,17,0,1,0,0
0,2,12,31,03,2012,2,4,9,12,5,9,6,4,13,5,1,0,0,0
2,12,2,31,03,2012,4,2,12,9,9,5,4,6,5,13,0,1,0,0
2,16,41,31,03,2012,2,0,16,9,9,5,5,2,8,12,2,1,0,0
0,41,16,31,03,2012,0,2,9,16,5,9,2,5,12,8,1,2,0,0
2,17,27,31,03,2012,2,1,14,16,9,8,6,7,11,9,1,2,0,0
0,27,17,31,03,2012,1,2,16,14,8,9,7,6,9,11,2,1,0,0
1,23,37,31,03,2012,3,3,19,8,10,4,17,5,11,13,1,1,0,0
1,37,23,31,03,2012,3,3,8,19,4,10,5,17,13,11,1,1,0,0
2,31,1,31,03,2012,2,1,10,13,8,7,4,6,13,9,5,2,0,0
0,1,31,31,03,2012,1,2,13,10,7,8,6,4,9,13,2,5,0,0
2,43,36,31,03,2012,2,0,13,6,11,2,8,1,14,13,2,4,0,0
0,36,43,31,03,2012,0,2,6,13,2,11,1,8,13,14,4,2,0,0
0,45,7,31,03,2012,2,3,14,19,8,11,13,4,11,11,1,1,0,0
2,7,45,31,03,2012,3,2,19,14,11,8,4,13,11,11,1,1,0,0
2,26,22,01,04,2012,2,0,11,9,7,6,3,6,10,11,3,3,0,1
0,22,26,01,04,2012,0,2,9,11,6,7,6,3,11,10,3,3,1,0
2,39,38,01,04,2012,3,1,15,11,10,7,7,7,11,12,0,0,0,0
0,38,39,01,04,2012,1,3,11,15,7,10,7,7,12,11,0,0,0,0
0,5,24,02,04,2012,0,2,11,14,6,6,2,10,8,5,1,1,0,0
2,24,5,02,04,2012,2,0,14,11,6,6,10,2,5,8,1,1,0,0
0,38,26,06,04,2012,0,2,19,5,13,4,7,0,10,7,1,1,0,0
2,26,38,06,04,2012,2,0,5,19,4,13,0,7,7,10,1,1,0,0
0,7,17,07,04,2012,0,3,13,11,7,8,5,3,11,9,1,0,0,0
2,17,7,07,04,2012,3,0,11,13,8,7,3,5,9,11,0,1,0,0
2,12,43,07,04,2012,2,1,19,13,10,7,5,3,14,11,2,2,0,0
0,43,12,07,04,2012,1,2,13,19,7,10,3,5,11,14,2,2,0,0
1,22,2,07,04,2012,1,1,21,5,5,3,11,3,4,9,1,1,0,0
1,2,22,07,04,2012,1,1,5,21,3,5,3,11,9,4,1,1,0,0
1,27,16,07,04,2012,2,2,14,9,11,5,2,4,7,17,0,3,0,0
1,16,27,07,04,2012,2,2,9,14,5,11,4,2,17,7,3,0,0,0
2,36,45,07,04,2012,2,1,14,9,6,5,3,8,7,11,1,1,0,0
0,45,36,07,04,2012,1,2,9,14,5,6,8,3,11,7,1,1,0,0
1,37,39,07,04,2012,0,0,12,15,9,8,11,4,12,10,2,2,0,0
1,39,37,07,04,2012,0,0,15,12,8,9,4,11,10,12,2,2,0,0
2,41,5,07,04,2012,3,0,9,16,6,10,8,4,5,7,1,1,0,1
0,5,41,07,04,2012,0,3,16,9,10,6,4,8,7,5,1,1,1,0
2,1,23,08,04,2012,1,0,12,7,7,2,7,6,13,14,2,4,0,1
0,23,1,08,04,2012,0,1,7,12,2,7,6,7,14,13,4,2,1,0
2,24,31,08,04,2012,2,0,24,9,14,7,11,5,13,10,1,0,0,1
0,31,24,08,04,2012,0,2,9,24,7,14,5,11,10,13,0,1,1,0
1,2,36,09,04,2012,1,1,7,7,3,3,5,4,9,9,3,0,0,0
1,36,2,09,04,2012,1,1,7,7,3,3,4,5,9,9,0,3,0,0
2,16,37,09,04,2012,4,0,22,3,12,0,5,2,7,12,0,2,0,0
0,37,16,09,04,2012,0,4,3,22,0,12,2,5,12,7,2,0,0,0
1,17,12,09,04,2012,1,1,11,12,9,4,7,11,5,16,1,3,0,0
1,12,17,09,04,2012,1,1,12,11,4,9,11,7,16,5,3,1,0,0
2,26,7,09,04,2012,2,0,8,9,4,6,6,5,7,18,1,1,0,0
0,7,26,09,04,2012,0,2,9,8,6,4,5,6,18,7,1,1,0,0
0,39,27,09,04,2012,1,2,13,12,9,6,10,3,12,12,1,2,0,0
2,27,39,09,04,2012,2,1,12,13,6,9,3,10,12,12,2,1,0,0
0,5,22,10,04,2012,2,3,10,16,4,12,4,4,16,12,4,5,0,1
2,22,5,10,04,2012,3,2,16,10,12,4,4,4,12,16,5,4,1,0
2,23,41,11,04,2012,4,0,17,4,12,1,6,2,7,9,0,0,0,0
0,41,23,11,04,2012,0,4,4,17,1,12,2,6,9,7,0,0,0,0
2,31,38,11,04,2012,3,0,16,9,8,6,6,9,9,10,2,0,0,0
0,38,31,11,04,2012,0,3,9,16,6,8,9,6,10,9,0,2,0,0
2,43,24,11,04,2012,1,0,11,8,8,3,7,3,8,14,1,2,0,0
0,24,43,11,04,2012,0,1,8,11,3,8,3,7,14,8,2,1,0,0
0,45,1,11,04,2012,0,3,9,10,6,7,6,4,9,4,3,0,1,0
2,1,45,11,04,2012,3,0,10,9,7,6,4,6,4,9,0,3,0,1
0,27,23,14,04,2012,1,6,16,22,8,17,3,5,10,5,1,2,0,0
2,23,27,14,04,2012,6,1,22,16,17,8,5,3,5,10,2,1,0,0
1,37,45,14,04,2012,0,0,15,12,6,8,8,4,4,11,0,1,0,0
1,45,37,14,04,2012,0,0,12,15,8,6,4,8,11,4,1,0,0,0
2,38,5,14,04,2012,3,0,16,7,8,2,7,3,8,12,0,2,0,0
0,5,38,14,04,2012,0,3,7,16,2,8,3,7,12,8,2,0,0,0
2,41,31,14,04,2012,1,0,15,16,10,6,6,8,13,11,3,1,0,0
0,31,41,14,04,2012,0,1,16,15,6,10,8,6,11,13,1,3,0,0
2,24,2,15,04,2012,4,0,24,10,16,4,11,4,9,7,3,3,0,0
0,2,24,15,04,2012,0,4,10,24,4,16,4,11,7,9,3,3,0,0
0,1,43,16,04,2012,1,2,18,12,8,7,9,3,15,13,2,3,0,0
2,43,1,16,04,2012,2,1,12,18,7,8,3,9,13,15,3,2,0,0
1,1,12,21,04,2012,0,0,13,13,8,7,7,7,11,11,3,4,0,0
1,12,1,21,04,2012,0,0,13,13,7,8,7,7,11,11,4,3,0,0
1,2,37,21,04,2012,0,0,12,10,7,5,8,5,11,8,0,2,0,1
1,37,2,21,04,2012,0,0,10,12,5,7,5,8,8,11,2,0,1,0
2,5,27,21,04,2012,2,0,9,12,6,5,9,7,8,13,1,1,0,0
0,27,5,21,04,2012,0,2,12,9,5,6,7,9,13,8,1,1,0,0
1,7,38,21,04,2012,1,1,7,20,5,12,8,10,19,7,2,1,0,0
1,38,7,21,04,2012,1,1,20,7,12,5,10,8,7,19,1,2,0,0
2,17,43,21,04,2012,2,1,15,9,9,5,4,0,11,16,1,2,0,0
0,43,17,21,04,2012,1,2,9,15,5,9,0,4,16,11,2,1,0,0
2,26,36,21,04,2012,3,0,16,7,11,2,4,5,8,10,0,2,0,0
0,36,26,21,04,2012,0,3,7,16,2,11,5,4,10,8,2,0,0,0
2,31,39,21,04,2012,1,0,12,17,5,8,4,13,13,10,4,0,1,0
0,39,31,21,04,2012,0,1,17,12,8,5,13,4,10,13,0,4,0,1
0,22,41,22,04,2012,0,1,28,9,12,4,15,3,10,8,2,0,0,0
2,41,22,22,04,2012,1,0,9,28,4,12,3,15,8,10,0,2,0,0
1,24,16,22,04,2012,4,4,20,17,11,10,5,2,8,11,1,2,0,0
1,16,24,22,04,2012,4,4,17,20,10,11,2,5,11,8,2,1,0,0
0,45,23,22,04,2012,0,2,7,17,4,9,7,4,6,10,0,1,0,0
2,23,45,22,04,2012,2,0,17,7,9,4,4,7,10,6,1,0,0,0
0,2,7,24,04,2012,1,2,17,12,6,11,9,6,9,16,1,2,0,0
2,7,2,24,04,2012,2,1,12,17,11,6,6,9,16,9,2,1,0,0
2,16,17,28,04,2012,4,0,11,6,7,5,3,5,13,8,1,1,0,0
0,17,16,28,04,2012,0,4,6,11,5,7,5,3,8,13,1,1,0,0
0,27,22,28,04,2012,0,3,8,15,3,9,5,7,9,4,4,0,0,0
2,22,27,28,04,2012,3,0,15,8,9,3,7,5,4,9,0,4,0,0
1,36,1,28,04,2012,1,1,6,17,4,10,2,6,8,10,1,2,0,0
1,1,36,28,04,2012,1,1,17,6,10,4,6,2,10,8,2,1,0,0
1,37,7,28,04,2012,2,2,12,16,6,9,7,5,8,16,1,0,0,0
1,7,37,28,04,2012,2,2,16,12,9,6,5,7,16,8,0,1,0,0
1,38,45,28,04,2012,4,4,10,15,8,9,2,6,8,8,2,1,0,0
1,45,38,28,04,2012,4,4,15,10,9,8,6,2,8,8,1,2,0,0
1,41,2,28,04,2012,0,0,13,8,7,5,10,3,14,16,0,4,0,0
1,2,41,28,04,2012,0,0,8,13,5,7,3,10,16,14,4,0,0,0
2,43,26,28,04,2012,4,0,10,11,8,3,4,1,14,12,2,1,0,0
0,26,43,28,04,2012,0,4,11,10,3,8,1,4,12,14,1,2,0,0
2,12,31,29,04,2012,6,1,25,11,18,7,8,5,9,8,0,1,0,0
0,31,12,29,04,2012,1,6,11,25,7,18,5,8,8,9,1,0,0,0
2,39,5,29,04,2012,2,0,19,0,8,0,6,1,5,14,0,0,0,0
0,5,39,29,04,2012,0,2,0,19,0,8,1,6,14,5,0,0,0,0
2,23,24,30,04,2012,1,0,12,4,5,2,8,8,11,14,3,2,0,0
0,24,23,30,04,2012,0,1,4,12,2,5,8,8,14,11,2,3,0,0
0,22,17,01,05,2012,0,1,18,7,5,4,5,4,11,7,0,0,0,0
2,17,22,01,05,2012,1,0,7,18,4,5,4,5,7,11,0,0,0,0
1,36,16,01,05,2012,1,1,10,11,5,4,4,6,6,14,2,1,0,0
1,16,36,01,05,2012,1,1,11,10,4,5,6,4,14,6,1,2,0,0
0,7,39,02,05,2012,1,4,14,13,8,10,4,7,6,9,2,1,0,0
2,39,7,02,05,2012,4,1,13,14,10,8,7,4,9,6,1,2,0,0
0,12,26,02,05,2012,0,2,17,12,6,6,4,4,9,5,0,3,0,0
2,26,12,02,05,2012,2,0,12,17,6,6,4,4,5,9,3,0,0,0
1,1,27,05,05,2012,3,3,20,12,13,6,6,1,8,15,2,3,0,0
1,27,1,05,05,2012,3,3,12,20,6,13,1,6,15,8,3,2,0,0
1,2,39,06,05,2012,1,1,4,21,2,10,4,19,10,8,1,2,0,1
1,39,2,06,05,2012,1,1,21,4,10,2,19,4,8,10,2,1,1,0
1,7,41,06,05,2012,2,2,11,17,6,13,4,4,14,8,1,4,0,0
1,41,7,06,05,2012,2,2,17,11,13,6,4,4,8,14,4,1,0,0
2,17,37,06,05,2012,2,1,20,12,15,7,8,2,9,13,0,0,0,0
0,37,17,06,05,2012,1,2,12,20,7,15,2,8,13,9,0,0,0,0
2,24,38,06,05,2012,2,0,26,13,18,9,16,3,12,6,1,0,0,0
0,38,24,06,05,2012,0,2,13,26,9,18,3,16,6,12,0,1,0,0
0,26,23,06,05,2012,0,2,14,19,9,12,2,6,12,7,4,3,0,0
2,23,26,06,05,2012,2,0,19,14,12,9,6,2,7,12,3,4,0,0
2,31,36,06,05,2012,1,0,21,8,12,1,7,3,11,14,0,0,0,0
0,36,31,06,05,2012,0,1,8,21,1,12,3,7,14,11,0,0,0,0
1,45,16,06,05,2012,0,0,7,18,1,10,3,7,7,10,0,0,0,0
1,16,45,06,05,2012,0,0,18,7,10,1,7,3,10,7,0,0,0,0
0,5,43,07,05,2012,0,1,12,19,7,9,5,6,14,12,2,1,0,0
2,43,5,07,05,2012,1,0,19,12,9,7,6,5,12,14,1,2,0,0
2,22,12,08,05,2012,4,1,23,9,13,5,7,4,15,13,2,4,0,0
0,12,22,08,05,2012,1,4,9,23,5,13,4,7,13,15,4,2,0,0
2,12,5,13,05,2012,2,1,18,8,6,5,8,2,13,4,1,0,0,0
0,5,12,13,05,2012,1,2,8,18,5,6,2,8,4,13,0,1,0,0
2,16,26,13,05,2012,3,1,17,11,11,5,4,3,15,16,2,1,0,0
0,26,16,13,05,2012,1,3,11,17,5,11,3,4,16,15,1,2,0,0
2,23,31,13,05,2012,3,2,35,3,24,3,19,0,4,6,1,1,0,1
0,31,23,13,05,2012,2,3,3,35,3,24,0,19,6,4,1,1,1,0
2,27,2,13,05,2012,2,0,21,9,12,5,9,6,6,10,1,2,0,0
0,2,27,13,05,2012,0,2,9,21,5,12,6,9,10,6,2,1,0,0
1,36,7,13,05,2012,2,2,12,20,8,8,5,9,10,5,1,1,0,0
1,7,36,13,05,2012,2,2,20,12,8,8,9,5,5,10,1,1,0,0
0,37,24,13,05,2012,0,1,6,17,5,9,1,9,14,11,3,3,0,0
2,24,37,13,05,2012,1,0,17,6,9,5,9,1,11,14,3,3,0,0
2,38,22,13,05,2012,1,0,13,14,8,9,6,5,5,5,1,1,0,0
0,22,38,13,05,2012,0,1,14,13,9,8,5,6,5,5,1,1,0,0
2,39,17,13,05,2012,2,0,15,10,9,7,9,3,8,12,0,2,0,0
0,17,39,13,05,2012,0,2,10,15,7,9,3,9,12,8,2,0,0,0
0,41,1,13,05,2012,2,3,12,12,8,8,9,5,12,10,0,1,0,0
2,1,41,13,05,2012,3,2,12,12,8,8,5,9,10,12,1,0,0,0
2,43,45,13,05,2012,3,2,14,10,10,7,9,2,15,9,1,2,0,0
0,45,43,13,05,2012,2,3,10,14,7,10,2,9,9,15,2,1,0,0
res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
1,1,37,18,08,2012,0,0,14,3,4,2,7,0,12,8,0,0,0,0
1,37,1,18,08,2012,0,0,3,14,2,4,0,7,8,12,0,0,0,0
2,17,27,18,08,2012,5,0,11,4,9,2,6,3,12,11,0,0,0,0
0,27,17,18,08,2012,0,5,4,11,2,9,3,6,11,12,0,0,0,0
2,26,39,18,08,2012,2,1,6,12,4,6,3,5,12,8,2,2,0,0
0,39,26,18,08,2012,1,2,12,6,6,4,5,3,8,12,2,2,0,0
0,31,38,18,08,2012,0,5,20,12,11,8,5,3,11,14,2,2,0,0
2,38,31,18,08,2012,5,0,12,20,8,11,3,5,14,11,2,2,0,0
1,32,36,18,08,2012,1,1,9,6,3,3,4,3,9,14,2,4,0,1
1,36,32,18,08,2012,1,1,6,9,3,3,3,4,14,9,4,2,1,0
2,41,22,18,08,2012,3,0,15,14,10,7,7,3,10,11,1,4,0,1
0,22,41,18,08,2012,0,3,14,15,7,10,3,7,11,10,4,1,1,0
2,42,2,18,08,2012,1,0,8,10,4,6,6,4,17,8,0,1,0,0
0,2,42,18,08,2012,0,1,10,8,6,4,4,6,8,17,1,0,0,0
2,23,35,19,08,2012,3,2,20,9,15,6,7,3,4,6,1,2,0,0
0,35,23,19,08,2012,2,3,9,20,6,15,3,7,6,4,2,1,0,0
0,43,12,19,08,2012,0,2,12,5,4,3,7,1,16,11,2,2,0,0
2,12,43,19,08,2012,2,0,5,12,3,4,1,7,11,16,2,2,0,0
2,16,24,20,08,2012,1,0,16,12,7,7,6,8,12,11,1,2,0,0
0,24,16,20,08,2012,0,1,12,16,7,7,8,6,11,12,2,1,0,0
2,12,32,22,08,2012,4,2,23,7,11,5,1,5,11,14,0,2,0,0
0,32,12,22,08,2012,2,4,7,23,5,11,5,1,14,11,2,0,0,0
0,2,16,25,08,2012,1,3,7,19,3,11,1,9,10,7,1,0,1,0
2,16,2,25,08,2012,3,1,19,7,11,3,9,1,7,10,0,1,0,1
2,12,26,25,08,2012,2,0,11,11,6,5,2,3,8,10,1,0,0,0
0,26,12,25,08,2012,0,2,11,11,5,6,3,2,10,8,0,1,0,0
2,24,17,25,08,2012,3,2,20,14,11,11,8,8,12,7,0,1,0,0
0,17,24,25,08,2012,2,3,14,20,11,11,8,8,7,12,1,0,0,0
1,27,31,25,08,2012,1,1,13,6,4,4,6,2,15,14,0,2,0,0
1,31,27,25,08,2012,1,1,6,13,4,4,2,6,14,15,2,0,0,0
0,35,43,25,08,2012,0,2,14,12,9,8,10,3,11,9,0,0,0,0
2,43,35,25,08,2012,2,0,12,14,8,9,3,10,9,11,0,0,0,0
2,38,42,25,08,2012,3,0,10,7,7,6,5,4,13,17,2,4,0,0
0,42,38,25,08,2012,0,3,7,10,6,7,4,5,17,13,4,2,0,0
1,39,41,25,08,2012,1,1,18,10,10,5,7,5,8,7,1,2,0,0
1,41,39,25,08,2012,1,1,10,18,5,10,5,7,7,8,2,1,0,0
1,22,23,26,08,2012,2,2,15,11,8,5,4,4,10,7,1,0,0,0
1,23,22,26,08,2012,2,2,11,15,5,8,4,4,7,10,0,1,0,0
1,36,1,26,08,2012,0,0,7,16,4,6,0,11,9,9,2,0,0,0
1,1,36,26,08,2012,0,0,16,7,6,4,11,0,9,9,0,2,0,0
2,23,31,1,9,2012,3,1,19,9,12,5,8,3,12,3,2,1,0,0
0,31,23,1,9,2012,1,3,9,19,5,12,3,8,3,12,1,2,0,0
1,38,37,1,9,2012,2,2,14,4,10,3,8,0,11,7,1,1,1,0
1,37,38,1,9,2012,2,2,4,14,3,10,0,8,7,11,1,1,0,1
1,39,27,1,9,2012,1,1,15,10,9,4,4,2,7,12,1,0,1,0
1,27,39,1,9,2012,1,1,10,15,4,9,2,4,12,7,0,1,0,1
2,41,16,1,9,2012,2,0,14,12,8,5,6,3,11,15,1,4,0,0
0,16,41,1,9,2012,0,2,12,14,5,8,3,6,15,11,4,1,0,0
2,42,17,1,9,2012,3,0,17,14,12,13,6,6,12,5,0,0,0,0
0,17,42,1,9,2012,0,3,14,17,13,12,6,6,5,12,0,0,0,0
1,43,36,1,9,2012,2,2,9,16,5,8,2,1,13,11,1,2,0,0
1,36,43,1,9,2012,2,2,16,9,8,5,1,2,11,13,2,1,0,0
0,22,1,2,9,2012,0,2,17,11,8,7,10,2,12,7,2,2,0,0
2,1,22,2,9,2012,2,0,11,17,7,8,2,10,7,12,2,2,0,0
1,26,2,2,9,2012,1,1,16,13,6,9,10,6,6,20,1,4,0,0
1,2,26,2,9,2012,1,1,13,16,9,6,6,10,20,6,4,1,0,0
0,35,24,2,9,2012,2,3,15,18,8,9,4,7,9,4,1,0,0,0
2,24,35,2,9,2012,3,2,18,15,9,8,7,4,4,9,0,1,0,0
2,1,35,15,09,2012,6,1,20,9,12,4,8,3,4,7,0,0,0,0
0,35,1,15,09,2012,1,6,9,20,4,12,3,8,7,4,0,0,0,0
2,2,38,15,09,2012,2,0,17,10,13,5,11,5,11,4,3,1,0,0
0,38,2,15,09,2012,0,2,10,17,5,13,5,11,4,11,1,3,0,0
2,17,41,15,09,2012,3,0,23,10,14,8,5,4,6,10,0,0,0,1
0,41,17,15,09,2012,0,3,10,23,8,14,4,5,10,6,0,0,1,0
2,24,43,15,09,2012,4,0,17,8,10,4,5,5,10,14,2,2,0,0
0,43,24,15,09,2012,0,4,8,17,4,10,5,5,14,10,2,2,0,0
1,27,42,15,09,2012,0,0,20,9,14,4,8,5,10,12,0,1,0,0
1,42,27,15,09,2012,0,0,9,20,4,14,5,8,12,10,1,0,0,0
1,31,12,15,09,2012,0,0,10,13,6,9,2,4,16,17,0,2,0,0
1,12,31,15,09,2012,0,0,13,10,9,6,4,2,17,16,2,0,0,0
1,36,23,15,09,2012,1,1,4,15,3,11,6,5,12,12,0,1,0,0
1,23,36,15,09,2012,1,1,15,4,11,3,5,6,12,12,1,0,0,0
1,37,22,15,09,2012,1,1,6,20,4,9,2,7,18,10,1,2,0,0
1,22,37,15,09,2012,1,1,20,6,9,4,7,2,10,18,2,1,0,0
0,32,39,16,09,2012,1,3,4,22,2,11,7,4,4,9,0,1,0,0
2,39,32,16,09,2012,3,1,22,4,11,2,4,7,9,4,1,0,0,0
1,16,26,17,09,2012,2,2,17,11,10,7,3,3,16,12,3,3,0,0
1,26,16,17,09,2012,2,2,11,17,7,10,3,3,12,16,3,3,0,0
2,12,36,22,09,2012,1,0,17,13,9,6,13,3,12,15,2,1,0,0
0,36,12,22,09,2012,0,1,13,17,6,9,3,13,15,12,1,2,0,0
2,35,2,22,09,2012,4,1,12,8,4,2,1,4,5,13,1,3,0,0
0,2,35,22,09,2012,1,4,8,12,2,4,4,1,13,5,3,1,0,0
0,38,16,22,09,2012,0,3,18,30,11,19,8,3,23,7,4,1,1,0
2,16,38,22,09,2012,3,0,30,18,19,11,3,8,7,23,1,4,0,1
2,41,32,22,09,2012,1,0,9,8,4,1,9,1,14,6,1,0,0,0
0,32,41,22,09,2012,0,1,8,9,1,4,1,9,6,14,0,1,0,0
1,42,37,22,09,2012,1,1,20,4,11,2,10,1,12,10,2,1,0,0
1,37,42,22,09,2012,1,1,4,20,2,11,1,10,10,12,1,2,0,0
0,43,17,22,09,2012,1,2,18,12,9,9,8,7,7,13,0,3,0,0
2,17,43,22,09,2012,2,1,12,18,9,9,7,8,13,7,3,0,0,0
0,22,24,23,09,2012,1,2,13,8,8,4,7,3,14,7,1,2,1,0
2,24,22,23,09,2012,2,1,8,13,4,8,3,7,7,14,2,1,0,1
1,23,1,23,09,2012,1,1,14,10,10,4,9,4,11,7,1,0,0,0
1,1,23,23,09,2012,1,1,10,14,4,10,4,9,7,11,0,1,0,0
2,26,27,23,09,2012,1,0,16,8,8,3,4,5,11,19,1,1,0,0
0,27,26,23,09,2012,0,1,8,16,3,8,5,4,19,11,1,1,0,0
2,39,31,23,09,2012,2,1,18,9,14,6,10,9,7,12,0,2,0,0
0,31,39,23,09,2012,1,2,9,18,6,14,9,10,12,7,2,0,0,0
0,1,12,29,09,2012,1,2,14,10,5,5,6,5,14,13,2,3,0,0
2,12,1,29,09,2012,2,1,10,14,5,5,5,6,13,14,3,2,0,0
2,16,35,29,09,2012,3,1,17,8,9,2,10,3,2,3,0,0,0,0
0,35,16,29,09,2012,1,3,8,17,2,9,3,10,3,2,0,0,0,0
0,17,23,29,09,2012,1,2,7,21,3,12,2,4,7,12,0,1,0,0
2,23,17,29,09,2012,2,1,21,7,12,3,4,2,12,7,1,0,0,0
0,24,39,29,09,2012,2,3,15,10,8,6,9,5,5,7,0,0,0,0
2,39,24,29,09,2012,3,2,10,15,6,8,5,9,7,5,0,0,0,0
0,27,22,29,09,2012,2,5,10,10,7,6,5,5,5,2,1,0,0,0
2,22,27,29,09,2012,5,2,10,10,6,7,5,5,2,5,0,1,0,0
1,32,26,29,09,2012,2,2,14,8,7,3,6,3,6,8,0,3,0,0
1,26,32,29,09,2012,2,2,8,14,3,7,3,6,8,6,3,0,0,0
2,36,38,29,09,2012,2,0,10,8,5,0,6,8,10,8,1,1,0,0
0,38,36,29,09,2012,0,2,8,10,0,5,8,6,8,10,1,1,0,0
2,37,43,29,09,2012,1,0,11,8,6,3,8,1,20,16,2,5,0,1
0,43,37,29,09,2012,0,1,8,11,3,6,1,8,16,20,5,2,1,0
1,2,41,30,09,2012,1,1,19,14,8,7,11,4,9,11,1,1,0,0
1,41,2,30,09,2012,1,1,14,19,7,8,4,11,11,9,1,1,0,0
0,31,42,1,10,2012,1,2,13,17,9,10,4,13,9,21,1,8,1,0
2,42,31,1,10,2012,2,1,17,13,10,9,13,4,21,9,8,1,0,1
2,12,27,6,10,2012,4,1,20,7,13,4,10,2,7,1,0,0,0,0
0,27,12,6,10,2012,1,4,7,20,4,13,2,10,1,7,0,0,0,0
2,23,37,6,10,2012,3,0,26,8,16,6,15,4,10,10,0,3,0,0
0,37,23,6,10,2012,0,3,8,26,6,16,4,15,10,10,3,0,0,0
1,38,32,6,10,2012,2,2,25,8,16,6,11,3,8,11,1,3,0,0
1,32,38,6,10,2012,2,2,8,25,6,16,3,11,11,8,3,1,0,0
2,41,31,6,10,2012,3,2,13,13,8,6,2,5,16,12,2,2,0,0
0,31,41,6,10,2012,2,3,13,13,6,8,5,2,12,16,2,2,0,0
0,42,1,6,10,2012,1,3,7,20,3,14,4,16,12,7,3,2,0,0
2,1,42,6,10,2012,3,1,20,7,14,3,16,4,7,12,2,3,0,0
1,43,16,6,10,2012,2,2,10,16,6,11,7,6,14,14,2,5,0,0
1,16,43,6,10,2012,2,2,16,10,11,6,6,7,14,14,5,2,0,0
1,22,36,7,10,2012,0,0,16,5,5,3,5,5,9,16,0,6,0,0
1,36,22,7,10,2012,0,0,5,16,3,5,5,5,16,9,6,0,0,0
0,26,24,7,10,2012,0,3,13,12,3,9,8,6,15,12,4,4,0,0
2,24,26,7,10,2012,3,0,12,13,9,3,6,8,12,15,4,4,0,0
1,35,17,7,10,2012,2,2,13,14,6,5,8,8,13,5,4,0,0,0
1,17,35,7,10,2012,2,2,14,13,5,6,8,8,5,13,0,4,0,0
2,39,2,7,10,2012,2,0,23,8,10,5,8,0,7,10,1,3,0,0
0,2,39,7,10,2012,0,2,8,23,5,10,0,8,10,7,3,1,0,0
2,17,2,20,10,2012,1,0,17,9,8,4,6,4,7,11,1,2,0,0
0,2,17,20,10,2012,0,1,9,17,4,8,4,6,11,7,2,1,0,0
2,22,32,20,10,2012,1,0,23,8,13,5,6,5,13,6,1,1,0,0
0,32,22,20,10,2012,0,1,8,23,5,13,5,6,6,13,1,1,0,0
2,24,36,20,10,2012,4,2,13,8,8,6,3,3,9,10,1,1,0,0
0,36,24,20,10,2012,2,4,8,13,6,8,3,3,10,9,1,1,0,0
2,27,1,20,10,2012,1,0,7,13,3,7,2,10,9,9,4,0,0,0
0,1,27,20,10,2012,0,1,13,7,7,3,10,2,9,9,0,4,0,0
2,38,43,20,10,2012,2,1,18,10,11,7,9,2,13,11,2,3,0,0
0,43,38,20,10,2012,1,2,10,18,7,11,2,9,11,13,3,2,0,0
0,39,12,20,10,2012,2,4,23,11,16,7,7,4,7,8,3,2,0,0
2,12,39,20,10,2012,4,2,11,23,7,16,4,7,8,7,2,3,0,0
0,41,23,20,10,2012,1,2,16,21,8,13,6,9,11,15,4,3,0,1
2,23,41,20,10,2012,2,1,21,16,13,8,9,6,15,11,3,4,1,0
2,42,35,20,10,2012,4,1,9,11,8,4,6,3,10,12,0,2,0,0
0,35,42,20,10,2012,1,4,11,9,4,8,3,6,12,10,2,0,0,0
1,31,16,21,10,2012,1,1,14,10,6,4,5,4,12,18,2,1,0,1
1,16,31,21,10,2012,1,1,10,14,4,6,4,5,18,12,1,2,1,0
1,37,26,21,10,2012,1,1,16,10,6,7,8,4,14,15,0,4,0,1
1,26,37,21,10,2012,1,1,10,16,7,6,4,8,15,14,4,0,1,0
2,1,31,27,10,2012,1,0,21,4,11,3,5,2,14,9,1,2,0,1
0,31,1,27,10,2012,0,1,4,21,3,11,2,5,9,14,2,1,1,0
1,2,27,27,10,2012,1,1,7,14,5,6,3,8,12,7,2,0,1,0
1,27,2,27,10,2012,1,1,14,7,6,5,8,3,7,12,0,2,0,1
2,23,38,27,10,2012,1,0,10,9,5,5,3,0,8,10,1,2,0,0
0,38,23,27,10,2012,0,1,9,10,5,5,0,3,10,8,2,1,0,0
1,32,17,27,10,2012,3,3,15,16,9,8,6,8,6,17,1,1,0,0
1,17,32,27,10,2012,3,3,16,15,8,9,8,6,17,6,1,1,0,0
1,36,37,27,10,2012,0,0,11,6,6,3,7,3,12,6,2,2,0,0
1,37,36,27,10,2012,0,0,6,11,3,6,3,7,6,12,2,2,0,0
2,43,42,27,10,2012,2,1,17,15,13,11,6,6,10,16,3,4,0,0
0,42,43,27,10,2012,1,2,15,17,11,13,6,6,16,10,4,3,0,0
0,12,24,28,10,2012,2,3,14,15,11,7,8,6,13,11,2,2,2,0
