2,1,37,11,5,2003,4,0
0,39,5,11,5,2003,0,4
2,5,39,11,5,2003,4,0
1,41,26,11,5,2003,2,2
1,26,41,11,5,2003,2,2
2,1,16,16,08,03,2,1
0,16,1,16,08,03,1,2
2,4,39,16,08,03,1,0
0,39,4,16,08,03,0,1
2,5,45,16,08,03,5,1
0,45,5,16,08,03,1,5
2,17,25,16,08,03,3,2
0,25,17,16,08,03,2,3
1,21,35,16,08,03,2,2
1,35,21,16,08,03,2,2
2,24,7,16,08,03,4,0
0,7,24,16,08,03,0,4
2,30,2,16,08,03,2,1
0,2,30,16,08,03,1,2
0,11,23,17,08,03,0,3
2,23,11,17,08,03,3,0
1,20,26,17,08,03,2,2
1,26,20,17,08,03,2,2
0,22,12,17,08,03,1,2
2,12,22,17,08,03,2,1
1,7,5,23,08,03,2,2
1,5,7,23,08,03,2,2
2,12,21,23,08,03,2,1
0,21,12,23,08,03,1,2
2,16,17,23,08,03,3,1
0,17,16,23,08,03,1,3
1,23,30,23,08,03,1,1
1,30,23,23,08,03,1,1
0,26,24,23,08,03,1,2
2,24,26,23,08,03,2,1
1,35,4,23,08,03,0,0
1,4,35,23,08,03,0,0
2,39,20,23,08,03,2,1
0,20,39,23,08,03,1,2
0,45,11,23,08,03,0,4
2,11,45,23,08,03,4,0
1,2,22,24,08,03,0,0
1,22,2,24,08,03,0,0
0,25,1,24,08,03,0,4
2,1,25,24,08,03,4,0
0,5,23,25,08,03,2,3
2,23,5,25,08,03,3,2
1,11,16,26,08,03,2,2
1,16,11,26,08,03,2,2
1,20,35,26,08,03,0,0
1,35,20,26,08,03,0,0
1,21,25,26,08,03,0,0
1,25,21,26,08,03,0,0
2,30,7,26,08,03,4,0
0,7,30,26,08,03,0,4
2,1,2,27,08,03,2,0
0,2,1,27,08,03,0,2
1,22,39,27,08,03,0,0
1,39,22,27,08,03,0,0
2,24,45,27,08,03,1,0
0,45,24,27,08,03,0,1
2,2,21,30,08,03,3,1
0,21,2,30,08,03,1,3
1,7,11,30,08,03,0,0
1,11,7,30,08,03,0,0
1,12,5,30,08,03,2,2
1,5,12,30,08,03,2,2
0,16,22,30,08,03,0,3
2,22,16,30,08,03,3,0
0,25,20,30,08,03,2,3
2,20,25,30,08,03,3,2
0,26,4,30,08,03,0,1
2,4,26,30,08,03,1,0
0,39,17,30,08,03,0,3
2,17,39,30,08,03,3,0
1,45,30,30,08,03,0,0
1,30,45,30,08,03,0,0
0,23,1,31,08,03,1,2
2,1,23,31,08,03,2,1
2,35,24,31,08,03,1,0
0,24,35,31,08,03,0,1
1,1,30,13,09,03,1,1
1,30,1,13,09,03,1,1
0,5,22,13,09,03,1,3
2,22,5,13,09,03,3,1
2,7,25,13,09,03,2,0
0,25,7,13,09,03,0,2
0,11,24,13,09,03,0,2
2,24,11,13,09,03,2,0
2,12,39,13,09,03,4,2
0,39,12,13,09,03,2,4
1,16,26,13,09,03,2,2
1,26,16,13,09,03,2,2
2,35,45,13,09,03,2,0
0,45,35,13,09,03,0,2
1,4,17,14,09,03,2,2
1,17,4,14,09,03,2,2
2,23,2,14,09,03,4,1
0,2,23,14,09,03,1,4
2,21,20,15,09,03,4,0
0,20,21,15,09,03,0,4
2,2,11,20,09,03,2,1
0,11,2,20,09,03,1,2
1,17,23,20,09,03,2,2
1,23,17,20,09,03,2,2
0,20,4,20,09,03,0,2
2,4,20,20,09,03,2,0
2,22,21,20,09,03,2,1
0,21,22,20,09,03,1,2
1,26,7,20,09,03,0,0
1,7,26,20,09,03,0,0
0,30,5,20,09,03,1,2
2,5,30,20,09,03,2,1
0,39,35,20,09,03,1,3
2,35,39,20,09,03,3,1
0,45,12,20,09,03,0,5
2,12,45,20,09,03,5,0
1,24,1,21,09,03,0,0
1,1,24,21,09,03,0,0
2,25,16,21,09,03,1,0
0,16,25,21,09,03,0,1
2,1,26,26,09,03,3,2
0,26,1,26,09,03,2,3
2,4,30,27,09,03,2,0
0,30,4,27,09,03,0,2
1,7,45,27,09,03,1,1
1,45,7,27,09,03,1,1
2,12,2,27,09,03,1,0
0,2,12,27,09,03,0,1
0,21,24,27,09,03,1,4
2,24,21,27,09,03,4,1
0,35,25,27,09,03,0,1
2,25,35,27,09,03,1,0
0,5,17,28,09,03,0,2
2,17,5,28,09,03,2,0
2,11,22,28,09,03,3,2
0,22,11,28,09,03,2,3
2,16,20,28,09,03,4,0
0,20,16,28,09,03,0,4
1,23,39,28,09,03,0,0
1,39,23,28,09,03,0,0
2,17,21,04,10,03,2,0
0,21,17,04,10,03,0,2
2,20,5,04,10,03,2,1
0,5,20,04,10,03,1,2
0,22,1,04,10,03,1,2
2,1,22,04,10,03,2,1
2,24,4,04,10,03,3,0
0,4,24,04,10,03,0,3
2,26,35,04,10,03,1,0
0,35,26,04,10,03,0,1
0,30,11,04,10,03,1,2
2,11,30,04,10,03,2,1
2,39,16,04,10,03,3,0
0,16,39,04,10,03,0,3
2,45,23,04,10,03,1,0
0,23,45,04,10,03,0,1
1,2,7,05,10,03,1,1
1,7,2,05,10,03,1,1
0,25,12,05,10,03,1,2
2,12,25,05,10,03,2,1
1,4,12,14,10,03,0,0
1,12,4,14,10,03,0,0
2,1,12,18,10,03,2,1
0,12,1,18,10,03,1,2
1,17,45,18,10,03,0,0
1,45,17,18,10,03,0,0
0,20,24,18,10,03,0,1
2,24,20,18,10,03,1,0
2,23,7,18,10,03,6,2
0,7,23,18,10,03,2,6
0,25,26,18,10,03,0,1
2,26,25,18,10,03,1,0
2,30,22,18,10,03,1,0
0,22,30,18,10,03,0,1
1,4,2,19,10,03,0,0
1,2,4,19,10,03,0,0
1,16,35,19,10,03,0,0
1,35,16,19,10,03,0,0
0,21,39,19,10,03,1,2
2,39,21,19,10,03,2,1
0,5,11,20,10,03,0,1
2,11,5,20,10,03,1,0
0,17,26,21,10,03,2,3
2,26,17,21,10,03,3,2
1,2,16,25,10,03,0,0
1,16,2,25,10,03,0,0
0,7,4,25,10,03,0,1
2,4,7,25,10,03,1,0
2,12,23,25,10,03,1,0
0,23,12,25,10,03,0,1
2,22,20,25,10,03,3,1
0,20,22,25,10,03,1,3
0,24,17,25,10,03,1,3
2,17,24,25,10,03,3,1
2,26,30,25,10,03,3,0
0,30,26,25,10,03,0,3
2,35,5,25,10,03,2,0
0,5,35,25,10,03,0,2
2,45,21,25,10,03,4,3
0,21,45,25,10,03,3,4
1,11,1,26,10,03,1,1
1,1,11,26,10,03,1,1
1,39,25,26,10,03,0,0
1,25,39,26,10,03,0,0
0,16,12,01,11,03,0,1
2,12,16,01,11,03,1,0
0,20,1,01,11,03,1,4
2,1,20,01,11,03,4,1
2,24,30,01,11,03,3,0
0,30,24,01,11,03,0,3
2,25,45,01,11,03,2,0
0,45,25,01,11,03,0,2
1,26,2,01,11,03,1,1
1,2,26,01,11,03,1,1
0,35,23,01,11,03,0,2
2,23,35,01,11,03,2,0
0,39,7,01,11,03,0,1
2,7,39,01,11,03,1,0
0,17,22,02,11,03,1,2
2,22,17,02,11,03,2,1
2,21,5,02,11,03,2,0
0,5,21,02,11,03,0,2
0,4,11,03,11,03,1,2
2,11,4,03,11,03,2,1
2,1,39,08,11,03,2,1
0,39,1,08,11,03,1,2
0,2,25,08,11,03,0,2
2,25,2,08,11,03,2,0
1,7,35,08,11,03,0,0
1,35,7,08,11,03,0,0
2,11,17,08,11,03,3,1
0,17,11,08,11,03,1,3
2,30,20,08,11,03,6,1
0,20,30,08,11,03,1,6
1,45,4,08,11,03,1,1
1,4,45,08,11,03,1,1
2,12,26,09,11,03,5,0
0,26,12,09,11,03,0,5
0,22,24,09,11,03,1,2
2,24,22,09,11,03,2,1
0,23,21,09,11,03,0,3
2,21,23,09,11,03,3,0
2,5,16,10,11,03,2,1
0,16,5,10,11,03,1,2
0,4,1,22,11,03,0,3
2,1,4,22,11,03,3,0
2,16,45,22,11,03,2,0
0,45,16,22,11,03,0,2
0,20,7,22,11,03,0,2
2,7,20,22,11,03,2,0
1,21,11,22,11,03,1,1
1,11,21,22,11,03,1,1
2,24,5,22,11,03,2,1
0,5,24,22,11,03,1,2
1,25,22,22,11,03,0,0
1,22,25,22,11,03,0,0
2,26,23,22,11,03,3,0
0,23,26,22,11,03,0,3
0,35,12,22,11,03,0,1
2,12,35,22,11,03,1,0
2,39,2,23,11,03,2,1
0,2,39,23,11,03,1,2
2,17,30,24,11,03,2,0
0,30,17,24,11,03,0,2
2,2,35,29,11,03,1,0
0,35,2,29,11,03,0,1
2,5,39,29,11,03,1,0
0,39,5,29,11,03,0,1
2,7,16,29,11,03,2,0
0,16,7,29,11,03,0,2
0,11,20,29,11,03,0,1
2,20,11,29,11,03,1,0
0,30,21,29,11,03,0,2
2,21,30,29,11,03,2,0
1,45,26,29,11,03,1,1
1,26,45,29,11,03,1,1
1,1,17,30,11,03,0,0
1,17,1,30,11,03,0,0
2,12,24,30,11,03,1,0
0,24,12,30,11,03,0,1
2,22,4,30,11,03,3,1
0,4,22,30,11,03,1,3
0,23,25,30,11,03,0,1
2,25,23,30,11,03,1,0
0,4,5,06,12,03,0,4
2,5,4,06,12,03,4,0
2,17,7,06,12,03,2,1
0,7,17,06,12,03,1,2
1,20,12,06,12,03,1,1
1,12,20,06,12,03,1,1
1,21,1,06,12,03,1,1
1,1,21,06,12,03,1,1
2,24,2,06,12,03,4,0
0,2,24,06,12,03,0,4
1,25,30,06,12,03,0,0
1,30,25,06,12,03,0,0
1,26,22,06,12,03,1,1
1,22,26,06,12,03,1,1
2,39,45,06,12,03,5,2
0,45,39,06,12,03,2,5
1,16,23,07,12,03,0,0
1,23,16,07,12,03,0,0
2,35,11,07,12,03,3,2
0,11,35,07,12,03,2,3
0,12,7,13,12,03,1,2
2,7,12,13,12,03,2,1
0,21,4,13,12,03,0,2
2,4,21,13,12,03,2,0
0,22,35,13,12,03,1,2
2,35,22,13,12,03,2,1
2,24,23,13,12,03,3,1
0,23,24,13,12,03,1,3
1,25,11,13,12,03,0,0
1,11,25,13,12,03,0,0
2,26,39,13,12,03,4,0
0,39,26,13,12,03,0,4
0,30,16,13,12,03,1,2
2,16,30,13,12,03,2,1
2,1,5,14,12,03,1,0
0,5,1,14,12,03,0,1
2,2,45,14,12,03,3,2
0,45,2,14,12,03,2,3
2,20,17,14,12,03,3,2
0,17,20,14,12,03,2,3
0,5,2,20,12,03,0,2
2,2,5,20,12,03,2,0
1,7,1,20,12,03,1,1
1,1,7,20,12,03,1,1
1,11,26,20,12,03,0,0
1,26,11,20,12,03,0,0
2,16,21,20,12,03,3,2
0,21,16,20,12,03,2,3
0,17,12,20,12,03,0,1
2,12,17,20,12,03,1,0
2,35,30,21,12,03,3,0
0,30,35,21,12,03,0,3
0,39,24,21,12,03,1,2
2,24,39,21,12,03,2,1
1,23,20,22,12,03,1,1
1,20,23,22,12,03,1,1
2,1,45,26,12,03,3,0
0,45,1,26,12,03,0,3
2,4,23,26,12,03,2,1
0,23,4,26,12,03,1,2
1,5,25,26,12,03,2,2
1,25,5,26,12,03,2,2
2,11,12,26,12,03,4,2
0,12,11,26,12,03,2,4
2,17,35,26,12,03,2,0
0,35,17,26,12,03,0,2
1,20,2,26,12,03,0,0
1,2,20,26,12,03,0,0
1,21,26,26,12,03,1,1
1,26,21,26,12,03,1,1
2,22,7,26,12,03,3,1
0,7,22,26,12,03,1,3
2,24,16,26,12,03,3,2
0,16,24,26,12,03,2,3
2,30,39,26,12,03,2,0
0,39,30,26,12,03,0,2
2,2,17,28,12,03,3,0
0,17,2,28,12,03,0,3
1,7,21,28,12,03,2,2
1,21,7,28,12,03,2,2
2,12,30,28,12,03,3,0
0,30,12,28,12,03,0,3
2,16,4,28,12,03,1,0
0,4,16,28,12,03,0,1
1,23,22,28,12,03,2,2
1,22,23,28,12,03,2,2
0,25,24,28,12,03,0,1
2,24,25,28,12,03,1,0
0,26,5,28,12,03,0,1
2,5,26,28,12,03,1,0
0,39,11,28,12,03,0,1
2,11,39,28,12,03,1,0
2,45,20,28,12,03,3,1
0,20,45,28,12,03,1,3
0,35,1,29,12,03,0,1
2,1,35,29,12,03,1,0
2,2,30,06,01,04,2,1
0,30,2,06,01,04,1,2
0,7,24,07,01,04,1,2
2,24,7,07,01,04,2,1
0,12,22,07,01,04,0,1
2,22,12,07,01,04,1,0
1,16,1,07,01,04,1,1
1,1,16,07,01,04,1,1
1,23,11,07,01,04,1,1
1,11,23,07,01,04,1,1
2,25,17,07,01,04,2,1
0,17,25,07,01,04,1,2
2,26,20,07,01,04,1,0
0,20,26,07,01,04,0,1
1,35,21,07,01,04,0,0
1,21,35,07,01,04,0,0
2,39,4,07,01,04,4,1
0,4,39,07,01,04,1,4
1,45,5,07,01,04,2,2
1,5,45,07,01,04,2,2
2,1,25,10,01,04,4,1
0,25,1,10,01,04,1,4
2,4,35,10,01,04,2,1
0,35,4,10,01,04,1,2
0,5,7,10,01,04,3,4
2,7,5,10,01,04,4,3
2,11,45,10,01,04,2,0
0,45,11,10,01,04,0,2
2,17,16,10,01,04,2,1
0,16,17,10,01,04,1,2
0,20,39,10,01,04,0,1
2,39,20,10,01,04,1,0
2,22,2,10,01,04,1,0
0,2,22,10,01,04,0,1
2,30,23,10,01,04,4,2
0,23,30,10,01,04,2,4
0,21,12,11,01,04,0,4
2,12,21,11,01,04,4,0
1,24,26,11,01,04,0,0
1,26,24,11,01,04,0,0
2,7,30,17,01,04,1,0
0,30,7,17,01,04,0,1
0,16,11,17,01,04,0,1
2,11,16,17,01,04,1,0
1,23,5,17,01,04,1,1
1,5,23,17,01,04,1,1
1,25,21,17,01,04,3,3
1,21,25,17,01,04,3,3
2,35,20,17,01,04,2,1
0,20,35,17,01,04,1,2
2,39,22,17,01,04,2,1
0,22,39,17,01,04,1,2
2,45,24,17,01,04,1,0
0,24,45,17,01,04,0,1
0,2,1,18,01,04,0,2
2,1,2,18,01,04,2,0
1,12,4,18,01,04,0,0
1,4,12,18,01,04,0,0
2,26,17,19,01,04,3,1
0,17,26,19,01,04,1,3
1,45,22,21,01,04,1,1
1,22,45,21,01,04,1,1
1,4,26,31,01,04,1,1
1,26,4,31,01,04,1,1
0,11,7,31,01,04,1,2
2,7,11,31,01,04,2,1
2,17,39,31,01,04,2,1
0,39,17,31,01,04,1,2
0,20,25,31,01,04,0,3
2,25,20,31,01,04,3,0
0,21,2,31,01,04,0,5
2,2,21,31,01,04,5,0
1,22,16,31,01,04,0,0
1,16,22,31,01,04,0,0
2,24,35,31,01,04,3,2
0,35,24,31,01,04,2,3
1,30,45,31,01,04,0,0
1,45,30,31,01,04,0,0
2,1,23,01,02,04,2,1
0,23,1,01,02,04,1,2
0,5,12,01,02,04,2,3
2,12,5,01,02,04,3,2
2,2,20,07,02,04,2,0
0,20,2,07,02,04,0,2
1,7,22,07,02,04,2,2
1,22,7,07,02,04,2,2
0,16,24,07,02,04,3,4
2,24,16,07,02,04,4,3
0,25,5,07,02,04,0,1
2,5,25,07,02,04,1,0
2,26,21,07,02,04,3,1
0,21,26,07,02,04,1,3
1,35,17,07,02,04,0,0
1,17,35,07,02,04,0,0
2,39,30,07,02,04,4,3
0,30,39,07,02,04,3,4
0,45,1,07,02,04,1,3
2,1,45,07,02,04,3,1
2,12,11,08,02,04,1,0
0,11,12,08,02,04,0,1
1,23,4,08,02,04,0,0
1,4,23,08,02,04,0,0
2,1,35,10,02,04,2,0
0,35,1,10,02,04,0,2
2,20,45,10,02,04,4,1
0,45,20,10,02,04,1,4
1,21,7,10,02,04,1,1
1,7,21,10,02,04,1,1
2,4,16,11,02,04,3,0
0,16,4,11,02,04,0,3
1,5,26,11,02,04,1,1
1,26,5,11,02,04,1,1
0,11,39,11,02,04,2,4
2,39,11,11,02,04,4,2
0,17,2,11,02,04,1,2
2,2,17,11,02,04,2,1
2,22,23,11,02,04,2,1
0,23,22,11,02,04,1,2
0,24,25,11,02,04,2,3
2,25,24,11,02,04,3,2
0,30,12,11,02,04,0,2
2,12,30,11,02,04,2,0
0,7,23,21,02,04,1,3
2,23,7,21,02,04,3,1
2,11,5,21,02,04,3,2
0,5,11,21,02,04,2,3
0,12,1,21,02,04,1,2
2,1,12,21,02,04,2,1
1,24,20,21,02,04,1,1
1,20,24,21,02,04,1,1
2,26,25,21,02,04,2,1
0,25,26,21,02,04,1,2
1,35,16,21,02,04,3,3
1,16,35,21,02,04,3,3
2,45,17,21,02,04,2,1
0,17,45,21,02,04,1,2
1,2,4,22,02,04,2,2
1,4,2,22,02,04,2,2
1,39,21,22,02,04,4,4
1,21,39,22,02,04,4,4
2,1,11,28,02,04,2,1
0,11,1,28,02,04,1,2
1,5,35,28,02,04,1,1
1,35,5,28,02,04,1,1
2,16,2,28,02,04,2,0
0,2,16,28,02,04,0,2
1,17,24,28,02,04,1,1
1,24,17,28,02,04,1,1
1,21,45,28,02,04,0,0
1,45,21,28,02,04,0,0
0,23,12,28,02,04,0,1
2,12,23,28,02,04,1,0
1,20,22,29,02,04,2,2
1,22,20,29,02,04,2,2
1,30,26,29,02,04,1,1
1,26,30,29,02,04,1,1
2,4,25,03,03,04,3,1
0,25,4,03,03,04,1,3
2,4,7,06,03,04,2,0
0,7,4,06,03,04,0,2
2,25,39,09,03,04,1,0
0,39,25,09,03,04,0,1
0,4,21,13,03,04,0,1
2,21,4,13,03,04,1,0
0,5,1,13,03,04,0,2
2,1,5,13,03,04,2,0
0,7,12,13,03,04,0,2
2,12,7,13,03,04,2,0
2,11,25,13,03,04,1,0
0,25,11,13,03,04,0,1
2,16,30,13,03,04,1,0
0,30,16,13,03,04,0,1
2,17,20,13,03,04,2,0
0,20,17,13,03,04,0,2
2,23,24,14,03,04,4,1
0,24,23,14,03,04,1,4
2,35,22,14,03,04,2,0
0,22,35,14,03,04,0,2
2,39,26,14,03,04,1,0
0,26,39,14,03,04,0,1
0,45,2,14,03,04,0,4
2,2,45,14,03,04,4,0
2,22,30,17,03,04,3,0
0,30,22,17,03,04,0,3
2,1,7,20,03,04,2,1
0,7,1,20,03,04,1,2
0,2,5,20,03,04,0,2
2,5,2,20,03,04,2,0
2,12,17,20,03,04,2,1
0,17,12,20,03,04,1,2
1,21,16,20,03,04,1,1
1,16,21,20,03,04,1,1
2,22,45,20,03,04,1,0
0,45,22,20,03,04,0,1
2,24,39,20,03,04,3,0
0,39,24,20,03,04,0,3
2,25,4,20,03,04,5,3
0,4,25,20,03,04,3,5
2,26,11,20,03,04,3,1
0,11,26,20,03,04,1,3
2,30,35,21,03,04,1,0
0,35,30,21,03,04,0,1
2,20,23,22,03,04,2,1
0,23,20,22,03,04,1,2
2,4,20,27,03,04,4,1
0,20,4,27,03,04,1,4
0,5,30,27,03,04,1,2
2,30,5,27,03,04,2,1
0,11,2,27,03,04,1,2
2,2,11,27,03,04,2,1
2,12,45,27,03,04,5,2
0,45,12,27,03,04,2,5
1,16,25,27,03,04,1,1
1,25,16,27,03,04,1,1
1,23,17,27,03,04,0,0
1,17,23,27,03,04,0,0
2,35,39,27,03,04,1,0
0,39,35,27,03,04,0,1
1,1,24,28,03,04,1,1
1,24,1,28,03,04,1,1
2,7,26,28,03,04,1,0
0,26,7,28,03,04,0,1
1,21,22,28,03,04,0,0
1,22,21,28,03,04,0,0
1,17,4,03,04,04,0,0
1,4,17,03,04,04,0,0
2,25,7,03,04,04,2,0
0,7,25,03,04,04,0,2
2,26,16,03,04,04,4,2
0,16,26,03,04,04,2,4
0,39,12,03,04,04,0,1
2,12,39,03,04,04,1,0
0,45,35,03,04,04,1,4
2,35,45,03,04,04,4,1
1,2,23,04,04,04,1,1
1,23,2,04,04,04,1,1
2,22,5,04,04,04,4,0
0,5,22,04,04,04,0,4
2,20,21,05,04,04,3,2
0,21,20,05,04,04,2,3
2,1,22,09,04,04,4,2
0,22,1,09,04,04,2,4
2,16,39,09,04,04,3,1
0,39,16,09,04,04,1,3
0,4,24,10,04,04,1,2
2,24,4,10,04,04,2,1
0,5,20,10,04,04,1,2
2,20,5,10,04,04,2,1
1,7,2,10,04,04,2,2
1,2,7,10,04,04,2,2
1,11,30,10,04,04,1,1
1,30,11,10,04,04,1,1
1,12,25,10,04,04,0,0
1,25,12,10,04,04,0,0
0,21,17,10,04,04,0,2
2,17,21,10,04,04,2,0
1,23,45,10,04,04,3,3
1,45,23,10,04,04,3,3
1,26,1,11,04,04,0,0
1,1,26,11,04,04,0,0
2,2,12,12,04,04,3,2
0,12,2,12,04,04,2,3
0,17,5,12,04,04,3,4
2,5,17,12,04,04,4,3
0,22,11,12,04,04,0,1
2,11,22,12,04,04,1,0
2,25,35,12,04,04,3,1
0,35,25,12,04,04,1,3
2,30,4,12,04,04,3,1
0,4,30,12,04,04,1,3
1,39,23,12,04,04,1,1
1,23,39,12,04,04,1,1
0,45,7,12,04,04,1,2
2,7,45,12,04,04,2,1
1,20,16,13,04,04,1,1
1,16,20,13,04,04,1,1
2,24,21,13,04,04,1,0
0,21,24,13,04,04,0,1
2,1,20,16,04,04,5,0
0,20,1,16,04,04,0,5
2,5,21,17,04,04,1,0
0,21,5,17,04,04,0,1
2,7,39,17,04,04,2,0
0,39,7,17,04,04,0,2
1,11,4,17,04,04,1,1
1,4,11,17,04,04,1,1
1,12,16,17,04,04,0,0
1,16,12,17,04,04,0,0
1,22,17,17,04,04,0,0
1,17,22,17,04,04,0,0
0,23,35,17,04,04,1,3
2,35,23,17,04,04,3,1
2,30,24,17,04,04,1,0
0,24,30,17,04,04,0,1
2,45,25,17,04,04,2,0
0,25,45,17,04,04,0,2
1,2,26,18,04,04,0,0
1,26,2,18,04,04,0,0
2,24,11,20,04,04,2,0
0,11,24,20,04,04,0,2
0,16,5,24,04,04,0,1
2,5,16,24,04,04,1,0
2,17,11,24,04,04,2,0
0,11,17,24,04,04,0,2
1,21,23,24,04,04,1,1
1,23,21,24,04,04,1,1
0,24,22,24,04,04,0,1
2,22,24,24,04,04,1,0
0,25,2,24,04,04,1,2
2,2,25,24,04,04,2,1
0,35,7,24,04,04,1,2
2,7,35,24,04,04,2,1
1,4,45,25,04,04,2,2
1,45,4,25,04,04,2,2
0,20,30,25,04,04,1,2
2,30,20,25,04,04,2,1
2,26,12,25,04,04,2,1
0,12,26,25,04,04,1,2
1,39,1,25,04,04,2,2
1,1,39,25,04,04,2,2
1,1,4,01,05,04,0,0
1,4,1,01,05,04,0,0
2,5,24,01,05,04,1,0
0,24,5,01,05,04,0,1
1,11,21,01,05,04,2,2
1,21,11,01,05,04,2,2
2,12,35,01,05,04,4,0
0,35,12,01,05,04,0,4
2,23,26,01,05,04,1,0
0,26,23,01,05,04,0,1
1,30,17,01,05,04,1,1
1,17,30,01,05,04,1,1
2,45,16,01,05,04,2,1
0,16,45,01,05,04,1,2
2,2,39,02,05,04,1,0
0,39,2,02,05,04,0,1
2,7,20,02,05,04,4,1
0,20,7,02,05,04,1,4
2,22,25,02,05,04,2,0
0,25,22,02,05,04,0,2
1,30,1,04,05,04,1,1
1,1,30,04,05,04,1,1
0,4,22,08,05,04,0,3
2,22,4,08,05,04,3,0
0,16,7,08,05,04,1,2
2,7,16,08,05,04,2,1
1,20,11,08,05,04,3,3
1,11,20,08,05,04,3,3
2,21,30,08,05,04,3,1
0,30,21,08,05,04,1,3
1,24,12,08,05,04,1,1
1,12,24,08,05,04,1,1
2,25,23,08,05,04,2,1
0,23,25,08,05,04,1,2
1,35,2,08,05,04,1,1
1,2,35,08,05,04,1,1
2,39,5,08,05,04,1,0
0,5,39,08,05,04,0,1
0,17,1,09,05,04,0,1
2,1,17,09,05,04,1,0
1,26,45,09,05,04,1,1
1,45,26,09,05,04,1,1
1,35,26,12,05,04,3,3
1,26,35,12,05,04,3,3
2,1,21,15,05,04,2,1
0,21,1,15,05,04,1,2
0,2,24,15,05,04,0,2
2,24,2,15,05,04,2,0
1,5,4,15,05,04,1,1
1,4,5,15,05,04,1,1
0,7,17,15,05,04,0,2
2,17,7,15,05,04,2,0
2,11,35,15,05,04,2,1
0,35,11,15,05,04,1,2
2,12,20,15,05,04,1,0
0,20,12,15,05,04,0,1
1,22,26,15,05,04,1,1
1,26,22,15,05,04,1,1
2,23,16,15,05,04,5,1
0,16,23,15,05,04,1,5
2,30,25,15,05,04,5,1
0,25,30,15,05,04,1,5
0,45,39,15,05,04,0,2
2,39,45,15,05,04,2,0
2,2,35,14,08,04,2,0
0,35,2,14,08,04,0,2
1,5,41,14,08,04,1,1
1,41,5,14,08,04,1,1
2,7,11,14,08,04,4,1
0,11,7,14,08,04,1,4
1,23,17,14,08,04,1,1
1,17,23,14,08,04,1,1
1,25,26,14,08,04,2,2
1,26,25,14,08,04,2,2
1,27,14,14,08,04,1,1
1,14,27,14,08,04,1,1
1,30,4,14,08,04,1,1
1,4,30,14,08,04,1,1
1,39,22,14,08,04,1,1
1,22,39,14,08,04,1,1
2,12,24,15,08,04,1,0
0,24,12,15,08,04,0,1
0,16,1,15,08,04,1,4
2,1,16,15,08,04,4,1
0,4,12,21,08,04,0,1
2,12,4,21,08,04,1,0
2,11,30,21,08,04,2,1
0,30,11,21,08,04,1,2
0,14,16,21,08,04,1,3
2,16,14,21,08,04,3,1
2,17,7,21,08,04,2,0
0,7,17,21,08,04,0,2
2,22,23,21,08,04,2,1
0,23,22,21,08,04,1,2
2,24,27,21,08,04,2,1
0,27,24,21,08,04,1,2
0,26,39,21,08,04,0,1
2,39,26,21,08,04,1,0
2,35,5,21,08,04,3,2
0,5,35,21,08,04,2,3
2,1,25,22,08,04,5,3
0,25,1,22,08,04,3,5
1,41,2,22,08,04,1,1
1,2,41,22,08,04,1,1
2,4,23,24,08,04,1,0
0,23,4,24,08,04,0,1
0,14,12,24,08,04,0,2
2,12,14,24,08,04,2,0
2,1,5,25,08,04,3,0
0,5,1,25,08,04,0,3
2,11,2,25,08,04,3,0
0,2,11,25,08,04,0,3
0,17,25,25,08,04,0,2
2,25,17,25,08,04,2,0
1,26,27,25,08,04,2,2
1,27,26,25,08,04,2,2
0,35,7,25,08,04,1,2
2,7,35,25,08,04,2,1
1,41,39,25,08,04,1,1
1,39,41,25,08,04,1,1
2,2,26,28,08,04,4,2
0,26,2,28,08,04,2,4
1,5,24,28,08,04,1,1
1,24,5,28,08,04,1,1
2,12,35,28,08,04,2,1
0,35,12,28,08,04,1,2
2,16,41,28,08,04,2,1
0,41,16,28,08,04,1,2
2,23,11,28,08,04,4,0
0,11,23,28,08,04,0,4
2,25,14,28,08,04,2,1
0,14,25,28,08,04,1,2
0,27,1,28,08,04,1,4
2,1,27,28,08,04,4,1
2,39,4,28,08,04,1,0
0,4,39,28,08,04,0,1
2,7,22,29,08,04,1,0
0,22,7,29,08,04,0,1
1,24,16,30,08,04,0,0
1,16,24,30,08,04,0,0
2,30,17,30,08,04,4,3
0,17,30,30,08,04,3,4
1,2,12,11,09,04,0,0
1,12,2,11,09,04,0,0
1,7,24,11,09,04,2,2
1,24,7,11,09,04,2,2
0,17,1,11,09,04,0,3
2,1,17,11,09,04,3,0
2,22,41,11,09,04,3,0
0,41,22,11,09,04,0,3
0,23,16,11,09,04,0,1
2,16,23,11,09,04,1,0
2,25,4,11,09,04,2,1
0,4,25,11,09,04,1,2
2,26,5,11,09,04,3,0
0,5,26,11,09,04,0,3
2,30,14,11,09,04,3,1
0,14,30,11,09,04,1,3
1,39,27,12,09,04,0,0
1,27,39,12,09,04,0,0
1,11,35,13,09,04,0,0
1,35,11,13,09,04,0,0
1,1,7,18,09,04,2,2
1,7,1,18,09,04,2,2
1,4,11,18,09,04,1,1
1,11,4,18,09,04,1,1
2,5,30,18,09,04,1,0
0,30,5,18,09,04,0,1
0,14,23,18,09,04,1,2
2,23,14,18,09,04,2,1
1,27,2,18,09,04,0,0
1,2,27,18,09,04,0,0
1,41,17,18,09,04,1,1
